index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank
31,Arts Literature Media,Master,Administrative Operations,0.0,158.0,1.0,"Arts, Literature and Media (Research) (Master 2022-2023) - Prospectus - Universiteit Leiden",0.117146430878748, No, Maybe,0.09086585141135084
0,Artificial Intelligence,Bachelor,Information Technology,1.0,33.0,16.0,Data Science and Artificial Intelligence (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0301698382582626, No, Maybe,0.07463772847121192
1,Artificial Intelligence,Master,Content Management,0.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0497825349542026, No, No.,0.07463772847121192
2,Artificial Intelligence,Master,Data Stores,1.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0517012186204412, No., No.,0.06512756467375166
3,Artificial Intelligence,Master,Retention Period,0.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0523945140222085, No, No,0.07463772847121192
4,Artificial Intelligence,Master,Economy,0.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0221775992161451, No., No.,0.04689330826010378
5,Artificial Intelligence,Master,JSON,1.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0523945140222085, No, No.,0.04689330826010378
6,Artificial Intelligence,Master,JQuery,1.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0523945140222085, No., No,0.04689330826010378
7,Artificial Intelligence,Master,Typing Skills,0.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0497825349542026, No, No,0.08504280716264707
8,Artificial Intelligence,Master,Data Protection,1.0,33.0,6.0,Master&#39;s Programme in Artificial Intelligence,0.0460273084396605, No, Maybe,0.06512756467375166
9,Artificial Intelligence,Master,Knowledge of Statistics,1.0,33.0,4.0,Master&#39;s Programme in Artificial Intelligence,0.0261767975471347, Yes, Yes.,
10,Artificial Intelligence,Bachelor,Modelling Skills,0.0,33.0,4.0,Data Science and Artificial Intelligence (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0433798778165301, Yes, Yes.,0.08504280716264707
11,Artificial Intelligence,Master,Artificial Intelligence,1.0,33.0,3.0,Master&#39;s Programme in Artificial Intelligence,0.0307220939638299, Yes, Yes.,0.0668066724624256
12,Artificial Intelligence,Master,Algorithms,1.0,33.0,3.0,Master&#39;s Programme in Artificial Intelligence,0.0359800670851739," No. Master's degrees in Artificial Intelligence typically focus on topics such as machine learning, natural language processing, computer vision, and robotics. Algorithms are usually covered in undergraduate courses in computer science.", Yes.,0.04689330826010378
13,Artificial Intelligence,Master,Computer Programming,1.0,33.0,3.0,Master&#39;s Programme in Artificial Intelligence,0.0349772900454425, No, Yes,0.08504280716264707
14,Artificial Intelligence,Bachelor,Psychology,0.0,33.0,3.0,Data Science and Artificial Intelligence (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0357235266155173, No, No.,0.04689330826010378
15,Artificial Intelligence,Bachelor,Software Engineering,1.0,33.0,3.0,Data Science and Artificial Intelligence (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0460273084396605, No, Maybe,0.09066816858875648
16,Artificial Intelligence,Master,Artificial Neural Networks,1.0,33.0,2.0,Master&#39;s Programme in Artificial Intelligence,0.0422017754579764, Yes, Yes.,0.0876431328293172
17,Artificial Intelligence,Master,Data Structures,1.0,33.0,2.0,Master&#39;s Programme in Artificial Intelligence,0.0480662139294252, No, Yes.,0.06512756467375166
18,Artificial Intelligence,Master,Knowledge of Mathematics,1.0,33.0,2.0,Master&#39;s Programme in Artificial Intelligence,0.0316862796814662, Yes, Yes.,
19,Artificial Intelligence,Master,Java (Programming Language),1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0491901066434413, No, No,
20,Artificial Intelligence,Master,Architecture,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0311009478566156," No. A Master's degree in Artificial Intelligence typically focuses on topics such as machine learning, natural language processing, computer vision, and robotics. It does not typically cover topics related to architecture.", Maybe,0.04689330826010378
21,Artificial Intelligence,Master,Cognition Processing,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0497825349542026, No, Yes.,0.07463772847121192
22,Artificial Intelligence,Master,Genetic Algorithm,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0676789106253652," No. A Master's degree in Artificial Intelligence typically does not teach Genetic Algorithm. However, some universities may offer courses in Genetic Algorithm as part of their Artificial Intelligence curriculum.", Maybe,0.07463772847121192
23,Artificial Intelligence,Master,Scalability,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0604814625354702," No. Master Artificial Intelligence degrees typically focus on topics such as machine learning, natural language processing, computer vision, and robotics. They do not typically cover topics related to scalability.", Maybe,0.04689330826010378
24,Artificial Intelligence,Master,Python (Programming Language),1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0365055959871242, Yes, Yes,
25,Artificial Intelligence,Master,Paradigms,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0433798778165301," No. Master's degrees in Artificial Intelligence typically focus on the application of AI technologies, rather than the underlying paradigms.", Maybe,0.04689330826010378
26,Artificial Intelligence,Master,Robotics Design and Production,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0414611941502914, No, Maybe,
27,Artificial Intelligence,Master,Knowledge Representation,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0676789106253652, Yes, Yes.,0.0668066724624256
28,Artificial Intelligence,Master,Intelligent Systems,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0491901066434413, No., Yes.,0.07463772847121192
29,Artificial Intelligence,Master,Programming Tools,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0616886801531604, No, Yes.,0.09342097111519096
30,Artificial Intelligence,Master,Hidden Markov Model,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.058306238399575, Yes, Maybe,0.09512162185161557
31,Artificial Intelligence,Master,Linear Regression,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0446498700134464, No, Maybe,0.06884799373955605
32,Artificial Intelligence,Master,Machine Learning,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0338048429492786, Yes, Yes.,0.12169981559579053
33,Artificial Intelligence,Master,Support Vector Machine,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0523945140222085, Yes, Maybe,0.09136291625376255
34,Artificial Intelligence,Master,Reinforcement Learning,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0503973242611315, No, Yes.,0.1077617063111789
35,Artificial Intelligence,Master,Deep Learning,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0422017754579764, No, Yes,0.1077617063111789
36,Artificial Intelligence,Master,Naive Bayes,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0717728184274991, No, Maybe,0.07463772847121192
37,Artificial Intelligence,Master,Decision Trees,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0546712337085589, No, No,0.07463772847121192
38,Artificial Intelligence,Master,Software Library,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0855752862965277, No, No,0.06884799373955605
39,Artificial Intelligence,Master,Data Analysis,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0299898366129691, No, Yes.,0.0812964647442061
40,Artificial Intelligence,Master,Analysis of Variance (ANOVA),1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0503973242611315, No, No,
41,Artificial Intelligence,Master,Construction,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0303518511367397, No, Maybe,0.04689330826010378
42,Artificial Intelligence,Master,Design of Experiments,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0418272765934615, No, Maybe,
43,Artificial Intelligence,Master,Execution of Experiments,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0301698382582626, No., Maybe,
44,Artificial Intelligence,Master,Linear Model,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0503973242611315, No, Maybe,0.0890971717335326
45,Artificial Intelligence,Master,Regression Analysis,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.059357569821454, No, Maybe,0.08625461987213412
46,Artificial Intelligence,Master,Data Science,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0335801499641556, No, Maybe,0.07122038998569238
47,Artificial Intelligence,Master,Application Services,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0808889501836327, No, No.,0.07463772847121192
48,Artificial Intelligence,Master,Computational Science and Engineering,0.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0470148825075461, No, Yes.,0.05772438039807474
49,Artificial Intelligence,Master,Scientific Studies,1.0,33.0,1.0,Master&#39;s Programme in Artificial Intelligence,0.0312937309722788, No, Yes.,0.07463772847121192
0,Marketing,Master,Google Analytics,0.0,29.0,7.0,Master in Marketing and sales - Catalogue des formations,0.1078867116426267," No, a Master's degree in Marketing does not typically teach Google Analytics. However, many universities offer courses in digital marketing that may include instruction in Google Analytics.", Yes,0.0764963784836762
1,Marketing,Master,Site Maps,0.0,29.0,7.0,Master in Marketing and sales - Catalogue des formations,0.1093777601102216," No, a Master's degree in Marketing does not typically teach Site Maps. Site Maps are typically taught in courses related to web design or web development.", Maybe,0.0764963784836762
2,Marketing,Master,Continuous Training,0.0,29.0,6.0,Master in Marketing and sales - Catalogue des formations,0.1180261392990934, No. A Master's degree in Marketing does not typically include courses in Continuous Training., Yes,0.0764963784836762
3,Marketing,Master,Search Engines,1.0,29.0,6.0,Master in Marketing and sales - Catalogue des formations,0.0968093924843661, Yes. Many master's degree programs in marketing include courses on search engine optimization (SEO) and other topics related to search engine marketing., Yes.,0.0764963784836762
4,Marketing,Master,Public Relations,1.0,29.0,3.0,Master&#39;s Programme in Marketing,0.1037742536903001," No, a Master's degree in Marketing does not typically teach Public Relations. However, some programs may offer courses in Public Relations as part of their curriculum.", Yes,0.07056230486365014
5,Marketing,Master,Marketing,1.0,29.0,3.0,Master in Marketing and sales - Catalogue des formations,0.0947758567091788, Yes, Yes.,0.04806079244561785
6,Marketing,Master,Market Research,1.0,29.0,3.0,Master in Marketing and sales - Catalogue des formations,0.1012884449860829, Yes, Yes.,0.11910146133698207
7,Marketing,Master,Public Health,0.0,29.0,2.0,Master&#39;s Programme in Marketing,0.1064591316280107, No, No.,0.07056230486365014
8,Marketing,Master,Economy,1.0,29.0,2.0,Master&#39;s Programme in Marketing,0.0456663888617006," No, a Master's degree in Marketing does not typically teach Economics.", Yes.,0.04806079244561785
9,Marketing,Master,Operations Research,1.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.0910450077349879, No, Maybe,0.1262159744228079
10,Marketing,Master,Data Transmissions,0.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.0876879015398129, No, No.,0.07056230486365014
11,Marketing,Master,Digital Marketing,1.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.1093777601102216, Yes, Yes.,0.0764963784836762
12,Marketing,Master,Sales,1.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.1037742536903001, Yes, Yes,0.04806079244561785
13,Marketing,Master,Brand Management,1.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.097874341211532, Yes, Yes,0.1046737890821088
14,Marketing,Master,Advanced Logic Research,0.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.097874341211532, No, Maybe,0.12015577954204595
15,Marketing,Master,Data Science,0.0,29.0,2.0,Master in Marketing and sales - Catalogue des formations,0.0691456352579852, No, Maybe,0.08200215225568762
16,Marketing,Master,Knowledge of Mathematics,0.0,29.0,1.0,Master&#39;s Programme in Marketing,0.0652459247464906, No, Yes.,
17,Marketing,Master,IBM System I,0.0,29.0,1.0,Master&#39;s Programme in Marketing,0.1393591533615698, No. A Master's degree in Marketing does not typically teach IBM System I., No,
18,Marketing,Master,Consulting,0.0,29.0,1.0,Master&#39;s Programme in Marketing,0.0632605484446039, Yes. Many master's degree programs in marketing include courses in consulting., Yes.,
19,Marketing,Master,Infrastructure Management,0.0,29.0,1.0,Master&#39;s Programme in Marketing,0.0757239298583321, No, No,0.1046737890821088
20,Marketing,Master,Administrative Operations,1.0,29.0,1.0,Master&#39;s Programme in Marketing,0.0632605484446039, No, Maybe,0.0764963784836762
21,Marketing,Master,Adobe InDesign,0.0,29.0,1.0,Master&#39;s Programme in Marketing,0.1125747558945166," No, a Master's degree in Marketing does not typically teach Adobe InDesign.", Maybe,0.0764963784836762
22,Marketing,Master,Business Development,1.0,29.0,1.0,Master&#39;s Programme in Marketing,0.1109381841297275, Yes, Yes,0.0764963784836762
23,Marketing,Master,Innovation,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0569526997701343, Yes. Many master's degree programs in marketing include courses in innovation and creativity., Yes.,0.04806079244561785
24,Marketing,Master,Physical Therapy,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1093777601102216, No, No,0.0764963784836762
25,Marketing,Master,Accounting,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0947758567091788, No, No.,0.04806079244561785
26,Marketing,Master,Artificial Intelligence,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0632605484446039, No, Maybe,0.0764963784836762
27,Marketing,Master,Knowledge of Electrical Engineering,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.086127477520307, No, No,
28,Marketing,Master,Applied Mathematics,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0910450077349879, No, Maybe,0.07457084039110369
29,Marketing,Master,Applied Mechanics,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1125747558945166, No, No,0.07056230486365014
30,Marketing,Master,Architecture,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0640406549395002, No, No,0.04806079244561785
31,Marketing,Master,Automation,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0825172148978851," No, a master's degree in marketing does not typically teach automation.", Maybe,0.04806079244561785
32,Marketing,Master,Banking Services,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0947758567091788, No, No.,0.0764963784836762
33,Marketing,Master,Raw Materials,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0774444642887179," No, a Master's degree in Marketing does not typically teach Raw Materials.", No.,0.0764963784836762
34,Marketing,Master,Fundamental Science,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0798850362127926, No, No,0.08200215225568762
35,Marketing,Master,Biotechnology,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0853736690019767, No, No,0.04806079244561785
36,Marketing,Master,Biology,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0603098059653093, No, No,0.04806079244561785
37,Marketing,Master,Biopharmaceuticals,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1078867116426267," No, a Master's degree in Marketing does not typically teach biopharmaceuticals.", No,0.04806079244561785
38,Marketing,Master,Biomaterial,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1078867116426267, No, No,
39,Marketing,Master,Corporate Finance,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1012884449860829, No, Maybe,0.08716082851838955
40,Marketing,Master,Business Performance Management,1.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1050898367147526, No, Yes,0.10822807979517829
41,Marketing,Master,Urban Planning,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0910450077349879, No, No,0.0764963784836762
42,Marketing,Master,Medical Laboratory,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1064591316280107, No, No,0.0764963784836762
43,Marketing,Master,Clinical Research,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0968093924843661, No, No,0.11910146133698207
44,Marketing,Master,Combinatorics,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0938035258063189, No, Maybe,0.04806079244561785
45,Marketing,Master,Computer Networks,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0928585881817407, No, No,0.07056230486365014
46,Marketing,Master,Computer Engineering,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1064591316280107, No, No,0.08832065612583458
47,Marketing,Master,Control Systems,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.097874341211532, No, No.,0.0764963784836762
48,Marketing,Master,Mathematical Finance,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.1037742536903001, No, No,0.08716082851838955
49,Marketing,Master,Ecology,0.0,29.0,1.0,Master in Marketing and sales - Catalogue des formations,0.0751694863690442, No, No,0.04806079244561785
0,Cyber Security,Master,Information Technology,1.0,27.0,156.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.021530130718579, No, Yes,0.07856870584629014
1,Cyber Security,Master,Instructional Design,0.0,27.0,134.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0295879918931844, No, No,0.08422347409094882
2,Cyber Security,Master,Data Science,1.0,27.0,84.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0239638347441175, No, Maybe,0.09071333178909205
3,Cyber Security,Master,Algorithms,1.0,27.0,70.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0256764899094174," No. Master Cyber Security degrees typically focus on topics such as network security, computer forensics, and ethical hacking, rather than algorithms.", Yes,0.04936309157195934
4,Cyber Security,Master,Knowledge of Statistics,1.0,27.0,58.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0186805732320835, Yes, Yes,
5,Cyber Security,Master,Knowledge of Electrical Engineering,1.0,27.0,58.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0298492396595052, No, Maybe,
6,Cyber Security,Master,Robotics Design and Production,1.0,27.0,42.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0295879918931844, No, No,
7,Cyber Security,Master,Knowledge of Mathematics,1.0,27.0,40.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.022612310271189, Yes, Yes,
8,Cyber Security,Master,Intelligent Systems,1.0,27.0,38.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0351035831557396, No, Maybe,0.0895217606927868
9,Cyber Security,Master,Computer Programming,1.0,27.0,38.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0249608771652526, No, Yes,0.07558283875038656
10,Cyber Security,Master,Communication Studies,0.0,27.0,32.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0373903474781019, No, No,0.07856870584629014
11,Cyber Security,Master,Computational Science and Engineering,1.0,27.0,30.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0335512758617088, No, Maybe,
12,Cyber Security,Master,Linear Algebra,1.0,27.0,30.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.030116493644692, No, Yes,0.07856870584629014
13,Cyber Security,Master,Machine Learning,1.0,27.0,30.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0241241826153866, No, Maybe,0.07856870584629014
14,Cyber Security,Master,Computer Security,1.0,27.0,26.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0384478977071839, Yes, Yes,0.06922581501130248
15,Cyber Security,Master,Biology,0.0,27.0,26.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0209015973056023, No, No,0.04936309157195934
16,Cyber Security,Master,Desktop Virtualization,1.0,27.0,24.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0335512758617088," No, a Master's degree in Cyber Security does not typically teach Desktop Virtualization.", Maybe,0.07856870584629014
17,Cyber Security,Master,Signal Processing,1.0,27.0,24.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0309572239649012, No, Maybe,0.0895217606927868
18,Cyber Security,Master,Numerical Analysis,1.0,27.0,22.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0285980292751651, No, Maybe,0.0854889262693715
19,Cyber Security,Master,Python (Programming Language),1.0,27.0,18.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0260515236056052, Yes, Yes,
20,Cyber Security,Master,Ecology,0.0,27.0,18.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0260515236056052, No, No,0.04936309157195934
21,Cyber Security,Master,Architecture,0.0,27.0,16.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.022194599357564," No, a master's degree in cyber security does not typically teach architecture. However, some programs may offer courses in architecture as part of their curriculum.", Yes,0.0543555455996425
22,Cyber Security,Master,Cryptography,1.0,27.0,16.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0396113715516206, Yes, Yes,0.04936309157195934
23,Cyber Security,Master,Algebra,1.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.036421033242699, No, Yes,0.06714132051959011
24,Cyber Security,Master,Financial Engineering,0.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0384478977071839, No, No,0.12335275139713414
25,Cyber Security,Master,Simulations,1.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0228993627902958, No, Yes,0.04936309157195934
26,Cyber Security,Master,Data Processing,1.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0262436773417401, No, Yes.,0.0895217606927868
27,Cyber Security,Master,Safety Principles,1.0,27.0,12.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0306701714457944, Yes, Yes,0.07856870584629014
28,Cyber Security,Master,Data Analysis,1.0,27.0,12.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0214016759711736, No, Yes.,0.09565281289050395
29,Cyber Security,Master,Applied Mathematics,1.0,27.0,12.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0315535103770152," No. Master's degrees in Cyber Security typically focus on topics such as computer networks, cryptography, and digital forensics. Applied Mathematics is not typically included in the curriculum.", Yes,0.08144518133784709
30,Cyber Security,Master,Embedded Computers,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0335512758617088," No, a master's degree in cyber security does not typically teach embedded computers.", Maybe,0.07856870584629014
31,Cyber Security,Master,Computer Architecture,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0379071008341106, No, Maybe,0.06922581501130248
32,Cyber Security,Master,Probability Theories,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0359650910263535, Yes, Yes,0.07247406079952333
33,Cyber Security,Master,Moodle,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0359650910263535, No. Master Cyber Security degrees typically do not teach Moodle., Maybe,0.04936309157195934
34,Cyber Security,Master,Quantum,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0283631720680936, No. Master Cyber Security degrees typically do not teach Quantum., No.,0.04936309157195934
35,Cyber Security,Master,Operational Systems,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0409043736035824, No, Yes,0.0895217606927868
36,Cyber Security,Master,Programming Languages,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0264390607032207," No. Master Cyber Security degrees typically focus on topics such as network security, cryptography, and digital forensics, and do not typically include programming language instruction.", Maybe,0.08497136502572039
37,Cyber Security,Master,Big Data,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0260515236056052," No. Master Cyber Security degrees typically focus on topics such as network security, cryptography, and digital forensics. Big Data is not typically included in the curriculum.", Maybe,0.07856870584629014
38,Cyber Security,Master,Artificial Neural Networks,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.030116493644692, No, Maybe,0.09617504205304295
39,Cyber Security,Master,Stochastic Process,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.036421033242699, No. Master Cyber Security degrees typically do not teach Stochastic Process., Maybe,0.07856870584629014
40,Cyber Security,Master,Computer Vision,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0368955904131531, No, No,0.06922581501130248
41,Cyber Security,Master,Electronics,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0283631720680936, No, Maybe,0.04936309157195934
42,Cyber Security,Master,Mechanical Engineering,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0306701714457944, No, No,0.12335275139713414
43,Cyber Security,Master,Scheduling,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0264390607032207, No, No,0.04936309157195934
44,Cyber Security,Master,Creating Prototypes,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0281329658058159," No. A Master's degree in Cyber Security typically focuses on topics such as network security, computer forensics, cryptography, and risk management. It does not typically include courses on creating prototypes.", Maybe,
45,Cyber Security,Master,Data Structures,1.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0343015385163455, No, Maybe,0.0854889262693715
46,Cyber Security,Master,Graph Theory,0.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0373903474781019, No, Maybe,0.07856870584629014
47,Cyber Security,Master,Probability and Statistics,1.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.033920355633896, Yes, Yes,
48,Cyber Security,Master,Forecasting Skills,0.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0274684971668309, No, Maybe,0.07856870584629014
49,Cyber Security,Master,Multiprocessing,1.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0423593996909509," No, a master's degree in cyber security does not typically teach multiprocessing.", Yes,
0,Physics program,Master,Physics,1.0,0.0,110.0,Master Cycle - Physics - master program - EPFL,0.0469665494282921, Yes, Yes,0.12575176206954453
1,Physics program,Master,Applied Physics,1.0,0.0,108.0,Master Cycle - Physics - master program - EPFL,0.0766017546089613, No, Yes,0.12687690723778922
2,Physics program,Master,Instructional Design,0.0,0.0,88.0,Master Cycle - Physics - master program - EPFL,0.0572182180417563, No, No,0.07627336329097933
3,Physics program,Master,Quantum,0.0,0.0,40.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Yes,0.047921421362576
4,Physics program,Master,Optics and Eyewear,0.0,0.0,24.0,Master Cycle - Physics - master program - EPFL,0.0557673357947768, No, Yes,
5,Physics program,Master,Execution of Experiments,1.0,0.0,24.0,Master Cycle - Physics - master program - EPFL,0.0416356648457424, No, Yes,
6,Physics program,Master,Nuclear Power,1.0,0.0,22.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Yes,0.07035704005523553
7,Physics program,Master,Particle Physics,1.0,0.0,20.0,Master Cycle - Physics - master program - EPFL,0.0687020236164832, No, Yes,0.12687690723778922
8,Physics program,Master,Knowledge of Statistics,1.0,0.0,20.0,Master Cycle - Physics - master program - EPFL,0.0361250981883825, No, Yes.,
9,Physics program,Master,Solid State Physics,1.0,0.0,18.0,Master Cycle - Physics - master program - EPFL,0.0888885338346189, No, Yes,0.12663643695022014
10,Physics program,Master,Semiconductors,1.0,0.0,18.0,Master Cycle - Physics - master program - EPFL,0.0791022038994935, No, Yes,0.047921421362576
11,Physics program,Master,Knowledge of Mathematics,1.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.043728418751621, Yes, Yes.,
12,Physics program,Master,Biology,0.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.0404201865530598, No, No,0.047921421362576
13,Physics program,Master,Simulations,0.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.04428353022005, No, Yes.,0.047921421362576
